,Metabolites,Concentration,Group
5568,Succinate,111,2
5569,Succinate,112,2
5570,Succinate,113,2
5571,Succinate,114,2
5572,Succinate,115,2
5573,Succinate,116,2
5574,Succinate,117,2
5575,Succinate,118,2
5576,Succinate,119,2
5577,Succinate,120,2
5578,Succinate,121,2
5579,Succinate,122,2
5580,Succinate,123,2
5581,Succinate,124,2
5582,Succinate,125,2
5583,Taurine,187,2
5584,Taurine,188,2
5585,Taurine,189,2
5586,Taurine,190,2
5587,Taurine,191,2
5588,Taurine,192,2
5589,Taurine,193,2
5590,Taurine,194,2
5591,Taurine,195,2
5592,Taurine,196,2
5593,Taurine,197,2
5594,Taurine,198,2
5595,Taurine,199,2
5596,Taurine,200,2
5597,Taurine,201,2
5598,Taurine,202,2
5599,Taurine,203,2
5600,Taurine,204,2
5601,Taurine,205,2
5602,Taurine,206,2
5603,Taurine,207,2
5604,Taurine,208,2
5605,Taurine,209,2
5606,Taurine,210,2
5607,Taurine,211,2
5608,Taurine,212,2
5609,Taurine,213,2
5610,Taurine,214,2
5611,Taurine,215,2
5612,Taurine,216,2
5613,Taurine,217,2
5614,Taurine,218,2
5615,Taurine,219,2
5616,Taurine,220,2
5617,Taurine,221,2
5618,Taurine,222,2
5619,Taurine,223,2
5620,Taurine,224,2
5621,Taurine,225,2
5622,Taurine,226,2
5623,Taurine,227,2
5624,Taurine,228,2
5625,Taurine,229,2
5626,Threonine,42,2
5627,Threonine,43,2
5628,Threonine,44,2
5629,Threonine,45,2
5630,Threonine,46,2
5631,Threonine,47,2
5632,Threonine,48,2
5633,Threonine,49,2
5634,Threonine,50,2
5635,Threonine,51,2
5636,Threonine,52,2
5637,Trigonelline,6,2
5638,Trigonelline,7,2
5639,Trigonelline,8,2
5640,Trimethylamine,10,2
5641,Trimethylamine,11,2
5642,Trimethylamine,12,2
5643,Tryptophan,8,2
5644,Tryptophan,9,2
5645,Tryptophan,10,2
5646,Tyramine,38,2
5647,Tyramine,39,2
5648,Tyramine,40,2
5649,Tyramine,41,2
5650,Tyramine,42,2
5651,Tyramine,43,2
5652,Tyramine,44,2
5653,Tyramine,45,2
5654,Tyramine,46,2
5655,Urea,5218,2
5656,Urea,5219,2
5657,Urea,5220,2
5658,Urea,5221,2
5659,Urea,5222,2
5660,Urea,5223,2
5661,Urea,5224,2
5662,Urea,5225,2
5663,Urea,5226,2
5664,Urea,5227,2
5665,Urea,5228,2
5666,Urea,5229,2
5667,Urea,5230,2
5668,Urea,5231,2
5669,Urea,5232,2
5670,Urea,5233,2
5671,Urea,5234,2
5672,Urea,5235,2
5673,Urea,5236,2
5674,Urea,5237,2
5675,Urea,5238,2
5676,Urea,5239,2
5677,Urea,5240,2
5678,Urea,5241,2
5679,Urea,5242,2
5680,Urea,5243,2
5681,Urea,5244,2
5682,Urea,5245,2
5683,Urea,5246,2
5684,Urea,5247,2
5685,Urea,5248,2
5686,Urea,5249,2
5687,Urea,5250,2
5688,Urea,5251,2
5689,Urea,5252,2
5690,Urea,5253,2
5691,Urea,5254,2
5692,Urea,5255,2
5693,Urea,5256,2
5694,Urea,5257,2
5695,Urea,5258,2
5696,Urea,5259,2
5697,Urea,5260,2
5698,Urea,5261,2
5699,Urea,5262,2
5700,Urea,5263,2
5701,Urea,5264,2
5702,Urea,5265,2
5703,Urea,5266,2
5704,Urea,5267,2
5705,Urea,5268,2
5706,Urea,5269,2
5707,Urea,5270,2
5708,Urea,5271,2
5709,Urea,5272,2
5710,Urea,5273,2
5711,Urea,5274,2
5712,Urea,5275,2
5713,Urea,5276,2
5714,Urea,5277,2
5715,Urea,5278,2
5716,Urea,5279,2
5717,Urea,5280,2
5718,Urea,5281,2
5719,Urea,5282,2
5720,Urea,5283,2
5721,Urea,5284,2
5722,Urea,5285,2
5723,Urea,5286,2
5724,Urea,5287,2
5725,Urea,5288,2
5726,Urea,5289,2
5727,Urea,5290,2
5728,Urea,5291,2
5729,Urea,5292,2
5730,Urea,5293,2
5731,Urea,5294,2
5732,Urea,5295,2
5733,Urea,5296,2
5734,Urea,5297,2
5735,Urea,5298,2
5736,Urea,5299,2
5737,Urea,5300,2
5738,Urea,5301,2
5739,Urea,5302,2
5740,Urea,5303,2
5741,Urea,5304,2
5742,Urea,5305,2
5743,Urea,5306,2
5744,Urea,5307,2
5745,Urea,5308,2
5746,Urea,5309,2
5747,Urea,5310,2
5748,Urea,5311,2
5749,Urea,5312,2
5750,Urea,5313,2
5751,Urea,5314,2
5752,Urea,5315,2
5753,Urea,5316,2
5754,Urea,5317,2
5755,Urea,5318,2
5756,Urea,5319,2
5757,Urea,5320,2
5758,Urea,5321,2
5759,Urea,5322,2
5760,Urea,5323,2
5761,Urea,5324,2
5762,Urea,5325,2
5763,Urea,5326,2
5764,Urea,5327,2
5765,Urea,5328,2
5766,Urea,5329,2
5767,Urea,5330,2
5768,Urea,5331,2
5769,Urea,5332,2
5770,Urea,5333,2
5771,Urea,5334,2
5772,Urea,5335,2
5773,Urea,5336,2
5774,Urea,5337,2
5775,Urea,5338,2
5776,Urea,5339,2
5777,Urea,5340,2
5778,Urea,5341,2
5779,Urea,5342,2
5780,Urea,5343,2
5781,Urea,5344,2
5782,Urea,5345,2
5783,Urea,5346,2
5784,Urea,5347,2
5785,Urea,5348,2
5786,Urea,5349,2
5787,Urea,5350,2
5788,Urea,5351,2
5789,Urea,5352,2
5790,Urea,5353,2
5791,Urea,5354,2
5792,Urea,5355,2
5793,Urea,5356,2
5794,Urea,5357,2
5795,Urea,5358,2
5796,Urea,5359,2
5797,Urea,5360,2
5798,Urea,5361,2
5799,Urea,5362,2
5800,Urea,5363,2
5801,Urea,5364,2
5802,Urea,5365,2
5803,Urea,5366,2
5804,Urea,5367,2
5805,Urea,5368,2
5806,Urea,5369,2
5807,Urea,5370,2
5808,Urea,5371,2
5809,Urea,5372,2
5810,Urea,5373,2
5811,Urea,5374,2
5812,Urea,5375,2
5813,Urea,5376,2
5814,Urea,5377,2
5815,Urea,5378,2
5816,Urea,5379,2
5817,Urea,5380,2
5818,Urea,5381,2
5819,Urea,5382,2
5820,Urea,5383,2
5821,Urea,5384,2
5822,Urea,5385,2
5823,Urea,5386,2
5824,Urea,5387,2
5825,Urea,5388,2
5826,Urea,5389,2
5827,Urea,5390,2
5828,Urea,5391,2
5829,Urea,5392,2
5830,Urea,5393,2
5831,Urea,5394,2
5832,Urea,5395,2
5833,Urea,5396,2
5834,Urea,5397,2
5835,Urea,5398,2
5836,Urea,5399,2
5837,Urea,5400,2
5838,Urea,5401,2
5839,Urea,5402,2
5840,Urea,5403,2
5841,Urea,5404,2
5842,Urea,5405,2
5843,Urea,5406,2
5844,Urea,5407,2
5845,Urea,5408,2
5846,Urea,5409,2
5847,Urea,5410,2
5848,Urea,5411,2
5849,Urea,5412,2
5850,Urea,5413,2
5851,Urea,5414,2
5852,Urea,5415,2
5853,Urea,5416,2
5854,Urea,5417,2
5855,Urea,5418,2
5856,Urea,5419,2
5857,Urea,5420,2
5858,Urea,5421,2
5859,Urea,5422,2
5860,Urea,5423,2
5861,Urea,5424,2
5862,Urea,5425,2
5863,Urea,5426,2
5864,Urea,5427,2
5865,Urea,5428,2
5866,Urea,5429,2
5867,Urea,5430,2
5868,Urea,5431,2
5869,Urea,5432,2
5870,Urea,5433,2
5871,Urea,5434,2
5872,Urea,5435,2
5873,Urea,5436,2
5874,Urea,5437,2
5875,Urea,5438,2
5876,Urea,5439,2
5877,Urea,5440,2
5878,Urea,5441,2
5879,Urea,5442,2
5880,Urea,5443,2
5881,Urea,5444,2
5882,Urea,5445,2
5883,Urea,5446,2
5884,Urea,5447,2
5885,Urea,5448,2
5886,Urea,5449,2
5887,Urea,5450,2
5888,Urea,5451,2
5889,Urea,5452,2
5890,Urea,5453,2
5891,Urea,5454,2
5892,Urea,5455,2
5893,Urea,5456,2
5894,Urea,5457,2
5895,Urea,5458,2
5896,Urea,5459,2
5897,Urea,5460,2
5898,Urea,5461,2
5899,Urea,5462,2
5900,Urea,5463,2
5901,Urea,5464,2
5902,Urea,5465,2
5903,Urea,5466,2
5904,Urea,5467,2
5905,Urea,5468,2
5906,Urea,5469,2
5907,Urea,5470,2
5908,Urea,5471,2
5909,Urea,5472,2
5910,Urea,5473,2
5911,Urea,5474,2
5912,Urea,5475,2
5913,Urea,5476,2
5914,Urea,5477,2
5915,Urea,5478,2
5916,Urea,5479,2
5917,Urea,5480,2
5918,Urea,5481,2
5919,Urea,5482,2
5920,Urea,5483,2
5921,Urea,5484,2
5922,Urea,5485,2
5923,Urea,5486,2
5924,Urea,5487,2
5925,Urea,5488,2
5926,Urea,5489,2
5927,Urea,5490,2
5928,Urea,5491,2
5929,Urea,5492,2
5930,Urea,5493,2
5931,Urea,5494,2
5932,Urea,5495,2
5933,Urea,5496,2
5934,Urea,5497,2
5935,Urea,5498,2
5936,Urea,5499,2
5937,Urea,5500,2
5938,Urea,5501,2
5939,Urea,5502,2
5940,Urea,5503,2
5941,Urea,5504,2
5942,Urea,5505,2
5943,Urea,5506,2
5944,Urea,5507,2
5945,Urea,5508,2
5946,Urea,5509,2
5947,Urea,5510,2
5948,Urea,5511,2
5949,Urea,5512,2
5950,Urea,5513,2
5951,Urea,5514,2
5952,Urea,5515,2
5953,Urea,5516,2
5954,Urea,5517,2
5955,Urea,5518,2
5956,Urea,5519,2
5957,Urea,5520,2
5958,Urea,5521,2
5959,Urea,5522,2
5960,Urea,5523,2
5961,Urea,5524,2
5962,Urea,5525,2
5963,Urea,5526,2
5964,Urea,5527,2
5965,Urea,5528,2
5966,Urea,5529,2
5967,Urea,5530,2
5968,Urea,5531,2
5969,Urea,5532,2
5970,Urea,5533,2
5971,Urea,5534,2
5972,Urea,5535,2
5973,Urea,5536,2
5974,Urea,5537,2
5975,Urea,5538,2
5976,Urea,5539,2
5977,Urea,5540,2
5978,Urea,5541,2
5979,Urea,5542,2
5980,Urea,5543,2
5981,Urea,5544,2
5982,Urea,5545,2
5983,Urea,5546,2
5984,Urea,5547,2
5985,Urea,5548,2
5986,Urea,5549,2
5987,Urea,5550,2
5988,Urea,5551,2
5989,Urea,5552,2
5990,Urea,5553,2
5991,Urea,5554,2
5992,Urea,5555,2
5993,Urea,5556,2
5994,Urea,5557,2
5995,Urea,5558,2
5996,Urea,5559,2
5997,Urea,5560,2
5998,Urea,5561,2
5999,Urea,5562,2
6000,Urea,5563,2
6001,Urea,5564,2
6002,Urea,5565,2
6003,Urea,5566,2
6004,Urea,5567,2
6005,Urea,5568,2
6006,Urea,5569,2
6007,Urea,5570,2
6008,Urea,5571,2
6009,Urea,5572,2
6010,Urea,5573,2
6011,Urea,5574,2
6012,Urea,5575,2
6013,Urea,5576,2
6014,Urea,5577,2
6015,Urea,5578,2
6016,Urea,5579,2
6017,Urea,5580,2
6018,Urea,5581,2
6019,Urea,5582,2
6020,Urea,5583,2
6021,Urea,5584,2
6022,Urea,5585,2
6023,Urea,5586,2
6024,Urea,5587,2
6025,Urea,5588,2
6026,Urea,5589,2
6027,Urea,5590,2
6028,Urea,5591,2
6029,Urea,5592,2
6030,Urea,5593,2
6031,Urea,5594,2
6032,Urea,5595,2
6033,Urea,5596,2
6034,Urea,5597,2
6035,Urea,5598,2
6036,Urea,5599,2
6037,Urea,5600,2
6038,Urea,5601,2
6039,Urea,5602,2
6040,Urea,5603,2
6041,Urea,5604,2
6042,Urea,5605,2
6043,Urea,5606,2
6044,Urea,5607,2
6045,Urea,5608,2
6046,Urea,5609,2
6047,Urea,5610,2
6048,Urea,5611,2
6049,Urea,5612,2
6050,Urea,5613,2
6051,Urea,5614,2
6052,Urea,5615,2
6053,Urea,5616,2
6054,Urea,5617,2
6055,Urea,5618,2
6056,Urea,5619,2
6057,Urea,5620,2
6058,Urea,5621,2
6059,Urea,5622,2
6060,Urea,5623,2
6061,Urea,5624,2
6062,Urea,5625,2
6063,Urea,5626,2
6064,Urea,5627,2
6065,Urea,5628,2
6066,Urea,5629,2
6067,Urea,5630,2
6068,Urea,5631,2
6069,Urea,5632,2
6070,Urea,5633,2
6071,Urea,5634,2
6072,Urea,5635,2
6073,Urea,5636,2
6074,Urea,5637,2
6075,Urea,5638,2
6076,Urea,5639,2
6077,Urea,5640,2
6078,Urea,5641,2
6079,Urea,5642,2
6080,Urea,5643,2
6081,Urea,5644,2
6082,Urea,5645,2
6083,Urea,5646,2
6084,Urea,5647,2
6085,Urea,5648,2
6086,Urea,5649,2
6087,Urea,5650,2
6088,Urea,5651,2
6089,Urea,5652,2
6090,Urea,5653,2
6091,Urea,5654,2
6092,Urea,5655,2
6093,Urea,5656,2
6094,Urea,5657,2
6095,Urea,5658,2
6096,Urea,5659,2
6097,Urea,5660,2
6098,Urea,5661,2
6099,Urea,5662,2
6100,Urea,5663,2
6101,Urea,5664,2
6102,Urea,5665,2
6103,Urea,5666,2
6104,Urea,5667,2
6105,Urea,5668,2
6106,Urea,5669,2
6107,Urea,5670,2
6108,Urea,5671,2
6109,Urea,5672,2
6110,Urea,5673,2
6111,Urea,5674,2
6112,Urea,5675,2
6113,Urea,5676,2
6114,Urea,5677,2
6115,Urea,5678,2
6116,Urea,5679,2
6117,Urea,5680,2
6118,Urea,5681,2
6119,Urea,5682,2
6120,Urea,5683,2
6121,Urea,5684,2
6122,Urea,5685,2
6123,Urea,5686,2
6124,Urea,5687,2
6125,Urea,5688,2
6126,Urea,5689,2
6127,Urea,5690,2
6128,Urea,5691,2
6129,Urea,5692,2
6130,Urea,5693,2
6131,Urea,5694,2
6132,Urea,5695,2
6133,Urea,5696,2
6134,Urea,5697,2
6135,Urea,5698,2
6136,Urea,5699,2
6137,Urea,5700,2
6138,Urea,5701,2
6139,Urea,5702,2
6140,Urea,5703,2
6141,Urea,5704,2
6142,Urea,5705,2
6143,Urea,5706,2
6144,Urea,5707,2
6145,Urea,5708,2
6146,Urea,5709,2
6147,Urea,5710,2
6148,Urea,5711,2
6149,Urea,5712,2
6150,Urea,5713,2
6151,Urea,5714,2
6152,Urea,5715,2
6153,Urea,5716,2
6154,Urea,5717,2
6155,Urea,5718,2
6156,Urea,5719,2
6157,Urea,5720,2
6158,Urea,5721,2
6159,Urea,5722,2
6160,Urea,5723,2
6161,Urea,5724,2
6162,Urea,5725,2
6163,Urea,5726,2
6164,Urea,5727,2
6165,Urea,5728,2
6166,Urea,5729,2
6167,Urea,5730,2
6168,Urea,5731,2
6169,Urea,5732,2
6170,Urea,5733,2
6171,Urea,5734,2
6172,Urea,5735,2
6173,Urea,5736,2
6174,Urea,5737,2
6175,Urea,5738,2
6176,Urea,5739,2
6177,Urea,5740,2
6178,Urea,5741,2
6179,Urea,5742,2
6180,Urea,5743,2
6181,Urea,5744,2
6182,Urea,5745,2
6183,Urea,5746,2
6184,Urea,5747,2
6185,Urea,5748,2
6186,Urea,5749,2
6187,Urea,5750,2
6188,Urea,5751,2
6189,Urea,5752,2
6190,Urea,5753,2
6191,Urea,5754,2
6192,Urea,5755,2
6193,Urea,5756,2
6194,Urea,5757,2
6195,Urea,5758,2
6196,Urea,5759,2
6197,Urea,5760,2
6198,Urea,5761,2
6199,Urea,5762,2
6200,Urea,5763,2
6201,Urea,5764,2
6202,Urea,5765,2
6203,Urea,5766,2
6204,Urea,5767,2
6205,Urea,5768,2
6206,Urea,5769,2
6207,Urea,5770,2
6208,Urea,5771,2
6209,Urea,5772,2
6210,Urea,5773,2
6211,Urea,5774,2
6212,Urea,5775,2
6213,Urea,5776,2
6214,Urea,5777,2
6215,Urea,5778,2
6216,Urea,5779,2
6217,Urea,5780,2
6218,Urea,5781,2
6219,Urea,5782,2
6220,Urea,5783,2
6221,Urea,5784,2
6222,Urea,5785,2
6223,Urea,5786,2
6224,Urea,5787,2
6225,Urea,5788,2
6226,Urea,5789,2
6227,Urea,5790,2
6228,Urea,5791,2
6229,Urea,5792,2
6230,Urea,5793,2
6231,Urea,5794,2
6232,Urea,5795,2
6233,Urea,5796,2
6234,Urea,5797,2
6235,Urea,5798,2
6236,Urea,5799,2
6237,Urea,5800,2
6238,Urea,5801,2
6239,Urea,5802,2
6240,Urea,5803,2
6241,Urea,5804,2
6242,Urea,5805,2
6243,Urea,5806,2
6244,Urea,5807,2
6245,Urea,5808,2
6246,Urea,5809,2
6247,Urea,5810,2
6248,Urea,5811,2
6249,Urea,5812,2
6250,Urea,5813,2
6251,Urea,5814,2
6252,Urea,5815,2
6253,Urea,5816,2
6254,Urea,5817,2
6255,Urea,5818,2
6256,Urea,5819,2
6257,Urea,5820,2
6258,Urea,5821,2
6259,Urea,5822,2
6260,Urea,5823,2
6261,Urea,5824,2
6262,Urea,5825,2
6263,Urea,5826,2
6264,Urea,5827,2
6265,Urea,5828,2
6266,Urea,5829,2
6267,Urea,5830,2
6268,Urea,5831,2
6269,Urea,5832,2
6270,Urea,5833,2
6271,Urea,5834,2
6272,Urea,5835,2
6273,Urea,5836,2
6274,Urea,5837,2
6275,Urea,5838,2
6276,Urea,5839,2
6277,Urea,5840,2
6278,Urea,5841,2
6279,Urea,5842,2
6280,Urea,5843,2
6281,Urea,5844,2
6282,Urea,5845,2
6283,Urea,5846,2
6284,Urea,5847,2
6285,Urea,5848,2
6286,Urea,5849,2
6287,Urea,5850,2
6288,Urea,5851,2
6289,Urea,5852,2
6290,Urea,5853,2
6291,Urea,5854,2
6292,Urea,5855,2
6293,Urea,5856,2
6294,Urea,5857,2
6295,Urea,5858,2
6296,Urea,5859,2
6297,Urea,5860,2
6298,Urea,5861,2
6299,Urea,5862,2
6300,Urea,5863,2
6301,Urea,5864,2
6302,Urea,5865,2
6303,Urea,5866,2
6304,Urea,5867,2
6305,Urea,5868,2
6306,Urea,5869,2
6307,Urea,5870,2
6308,Urea,5871,2
6309,Urea,5872,2
6310,Urea,5873,2
6311,Urea,5874,2
6312,Urea,5875,2
6313,Urea,5876,2
6314,Urea,5877,2
6315,Urea,5878,2
6316,Urea,5879,2
6317,Urea,5880,2
6318,Urea,5881,2
6319,Urea,5882,2
6320,Urea,5883,2
6321,Urea,5884,2
6322,Urea,5885,2
6323,Urea,5886,2
6324,Urea,5887,2
6325,Urea,5888,2
6326,Urea,5889,2
6327,Urea,5890,2
6328,Urea,5891,2
6329,Urea,5892,2
6330,Urea,5893,2
6331,Urea,5894,2
6332,Urea,5895,2
6333,Urea,5896,2
6334,Urea,5897,2
6335,Urea,5898,2
6336,Urea,5899,2
6337,Urea,5900,2
6338,Urea,5901,2
6339,Urea,5902,2
6340,Urea,5903,2
6341,Urea,5904,2
6342,Urea,5905,2
6343,Urea,5906,2
6344,Urea,5907,2
6345,Urea,5908,2
6346,Urea,5909,2
6347,Urea,5910,2
6348,Urea,5911,2
6349,Urea,5912,2
6350,Urea,5913,2
6351,Urea,5914,2
6352,Urea,5915,2
6353,Urea,5916,2
6354,Urea,5917,2
6355,Urea,5918,2
6356,Urea,5919,2
6357,Urea,5920,2
6358,Urea,5921,2
6359,Urea,5922,2
6360,Urea,5923,2
6361,Urea,5924,2
6362,Urea,5925,2
6363,Urea,5926,2
6364,Urea,5927,2
6365,Urea,5928,2
6366,Urea,5929,2
6367,Urea,5930,2
6368,Urea,5931,2
6369,Urea,5932,2
6370,Urea,5933,2
6371,Urea,5934,2
6372,Urea,5935,2
6373,Urea,5936,2
6374,Urea,5937,2
6375,Urea,5938,2
6376,Urea,5939,2
6377,Urea,5940,2
6378,Urea,5941,2
6379,Urea,5942,2
6380,Urea,5943,2
6381,Urea,5944,2
6382,Urea,5945,2
6383,Urea,5946,2
6384,Urea,5947,2
6385,Urea,5948,2
6386,Urea,5949,2
6387,Urea,5950,2
6388,Urea,5951,2
6389,Urea,5952,2
6390,Urea,5953,2
6391,Urea,5954,2
6392,Urea,5955,2
6393,Urea,5956,2
6394,Urea,5957,2
6395,Urea,5958,2
6396,Urea,5959,2
6397,Urea,5960,2
6398,Urea,5961,2
6399,Urea,5962,2
6400,Urea,5963,2
6401,Urea,5964,2
6402,Urea,5965,2
6403,Urea,5966,2
6404,Urea,5967,2
6405,Urea,5968,2
6406,Urea,5969,2
6407,Urea,5970,2
6408,Urea,5971,2
6409,Urea,5972,2
6410,Urea,5973,2
6411,Urea,5974,2
6412,Urea,5975,2
6413,Urea,5976,2
6414,Urea,5977,2
6415,Urea,5978,2
6416,Urea,5979,2
6417,Urea,5980,2
6418,Urea,5981,2
6419,Urea,5982,2
6420,Urea,5983,2
6421,Urea,5984,2
6422,Urea,5985,2
6423,Urea,5986,2
6424,Urea,5987,2
6425,Urea,5988,2
6426,Urea,5989,2
6427,Urea,5990,2
6428,Urea,5991,2
6429,Urea,5992,2
6430,Urea,5993,2
6431,Urea,5994,2
6432,Urea,5995,2
6433,Urea,5996,2
6434,Urea,5997,2
6435,Urea,5998,2
6436,Urea,5999,2
6437,Urea,6000,2
6438,Urea,6001,2
6439,Urea,6002,2
6440,Urea,6003,2
6441,Urea,6004,2
6442,Urea,6005,2
6443,Urea,6006,2
6444,Urea,6007,2
6445,Urea,6008,2
6446,Urea,6009,2
6447,Urea,6010,2
6448,Urea,6011,2
6449,Urea,6012,2
6450,Urea,6013,2
6451,Urea,6014,2
6452,Urea,6015,2
6453,Urea,6016,2
6454,Urea,6017,2
6455,Urea,6018,2
6456,Urea,6019,2
6457,Urea,6020,2
6458,Urea,6021,2
6459,Urea,6022,2
6460,Urea,6023,2
6461,Urea,6024,2
6462,Urea,6025,2
6463,Urea,6026,2
6464,Urea,6027,2
6465,Urea,6028,2
6466,Urea,6029,2
6467,Urea,6030,2
6468,Urea,6031,2
6469,Urea,6032,2
6470,Urea,6033,2
6471,Urea,6034,2
6472,Urea,6035,2
6473,Urea,6036,2
6474,Urea,6037,2
6475,Urea,6038,2
6476,Urea,6039,2
6477,Urea,6040,2
6478,Urea,6041,2
6479,Urea,6042,2
6480,Urea,6043,2
6481,Urea,6044,2
6482,Urea,6045,2
6483,Urea,6046,2
6484,Urea,6047,2
6485,Urea,6048,2
6486,Urea,6049,2
6487,Urea,6050,2
6488,Urea,6051,2
6489,Urea,6052,2
6490,Urea,6053,2
6491,Urea,6054,2
6492,Urea,6055,2
6493,Urea,6056,2
6494,Urea,6057,2
6495,Urea,6058,2
6496,Urea,6059,2
6497,Urea,6060,2
6498,Urea,6061,2
6499,Urea,6062,2
6500,Urea,6063,2
6501,Urea,6064,2
6502,Urea,6065,2
6503,Urea,6066,2
6504,Urea,6067,2
6505,Urea,6068,2
6506,Urea,6069,2
6507,Urea,6070,2
6508,Urea,6071,2
6509,Urea,6072,2
6510,Urea,6073,2
6511,Urea,6074,2
6512,Urea,6075,2
6513,Urea,6076,2
6514,Urea,6077,2
6515,Urea,6078,2
6516,Urea,6079,2
6517,Urea,6080,2
6518,Urea,6081,2
6519,Urea,6082,2
6520,Urea,6083,2
6521,Urea,6084,2
6522,Urea,6085,2
6523,Urea,6086,2
6524,Urea,6087,2
6525,Urea,6088,2
6526,Urea,6089,2
6527,Urea,6090,2
6528,Urea,6091,2
6529,Urea,6092,2
6530,Urea,6093,2
6531,Urea,6094,2
6532,Urea,6095,2
6533,Urea,6096,2
6534,Urea,6097,2
6535,Urea,6098,2
6536,Urea,6099,2
6537,Urea,6100,2
6538,Urea,6101,2
6539,Urea,6102,2
6540,Urea,6103,2
6541,Urea,6104,2
6542,Urea,6105,2
6543,Urea,6106,2
6544,Urea,6107,2
6545,Urea,6108,2
6546,Urea,6109,2
6547,Urea,6110,2
6548,Urea,6111,2
6549,Urea,6112,2
6550,Urea,6113,2
6551,Urea,6114,2
6552,Urea,6115,2
6553,Urea,6116,2
6554,Urea,6117,2
6555,Urea,6118,2
6556,Urea,6119,2
6557,Urea,6120,2
6558,Urea,6121,2
6559,Urea,6122,2
6560,Urea,6123,2
6561,Urea,6124,2
6562,Urea,6125,2
6563,Urea,6126,2
6564,Urea,6127,2
6565,Urea,6128,2
6566,Urea,6129,2
6567,Urea,6130,2
6568,Urea,6131,2
6569,Urea,6132,2
6570,Urea,6133,2
6571,Urea,6134,2
6572,Urea,6135,2
6573,Urea,6136,2
6574,Urea,6137,2
6575,Urea,6138,2
6576,Urea,6139,2
6577,Urea,6140,2
6578,Urea,6141,2
6579,Urea,6142,2
6580,Urea,6143,2
6581,Urea,6144,2
6582,Urea,6145,2
6583,Urea,6146,2
6584,Urea,6147,2
6585,Urea,6148,2
6586,Urea,6149,2
6587,Urea,6150,2
6588,Urea,6151,2
6589,Urea,6152,2
6590,Urea,6153,2
6591,Urea,6154,2
6592,Urea,6155,2
6593,Urea,6156,2
6594,Urea,6157,2
6595,Urea,6158,2
6596,Urea,6159,2
6597,Urea,6160,2
6598,Urea,6161,2
6599,Urea,6162,2
6600,Urea,6163,2
6601,Urea,6164,2
6602,Urea,6165,2
6603,Urea,6166,2
6604,Urea,6167,2
6605,Urea,6168,2
6606,Urea,6169,2
6607,Urea,6170,2
6608,Urea,6171,2
6609,Urea,6172,2
6610,Urea,6173,2
6611,Urea,6174,2
6612,Urea,6175,2
6613,Urea,6176,2
6614,Urea,6177,2
6615,Urea,6178,2
6616,Urea,6179,2
6617,Urea,6180,2
6618,Urea,6181,2
6619,Urea,6182,2
6620,Urea,6183,2
6621,Urea,6184,2
6622,Urea,6185,2
6623,Urea,6186,2
6624,Urea,6187,2
6625,Urea,6188,2
6626,Urea,6189,2
6627,Urea,6190,2
6628,Urea,6191,2
6629,Urea,6192,2
6630,Urea,6193,2
6631,Urea,6194,2
6632,Urea,6195,2
6633,Urea,6196,2
6634,Urea,6197,2
6635,Urea,6198,2
6636,Urea,6199,2
6637,Urea,6200,2
6638,Urea,6201,2
6639,Urea,6202,2
6640,Urea,6203,2
6641,Urea,6204,2
6642,Urea,6205,2
6643,Urea,6206,2
6644,Urea,6207,2
6645,Urea,6208,2
6646,Urea,6209,2
6647,Urea,6210,2
6648,Urea,6211,2
6649,Urea,6212,2
6650,Urea,6213,2
6651,Urea,6214,2
6652,Urea,6215,2
6653,Urea,6216,2
6654,Urea,6217,2
6655,Urea,6218,2
6656,Urea,6219,2
6657,Urea,6220,2
6658,Urea,6221,2
6659,Urea,6222,2
6660,Urea,6223,2
6661,Urea,6224,2
6662,Urea,6225,2
6663,Urea,6226,2
6664,Urea,6227,2
6665,Urea,6228,2
6666,Urea,6229,2
6667,Urea,6230,2
6668,Urea,6231,2
6669,Urea,6232,2
6670,Urea,6233,2
6671,Urea,6234,2
6672,Urea,6235,2
6673,Urea,6236,2
6674,Urea,6237,2
6675,Urea,6238,2
6676,Urea,6239,2
6677,Urea,6240,2
6678,Urea,6241,2
6679,Urea,6242,2
6680,Urea,6243,2
6681,Urea,6244,2
6682,Urea,6245,2
6683,Urea,6246,2
6684,Urea,6247,2
6685,Urea,6248,2
6686,Urea,6249,2
6687,Urea,6250,2
6688,Urea,6251,2
6689,Urea,6252,2
6690,Urea,6253,2
6691,Urea,6254,2
6692,Urea,6255,2
6693,Urea,6256,2
6694,Urea,6257,2
6695,Urea,6258,2
6696,Urea,6259,2
6697,Urea,6260,2
6698,Urea,6261,2
6699,Urea,6262,2
6700,Urea,6263,2
6701,Urea,6264,2
6702,Urea,6265,2
6703,Urea,6266,2
6704,Urea,6267,2
6705,Urea,6268,2
6706,Urea,6269,2
6707,Urea,6270,2
6708,Urea,6271,2
6709,Urea,6272,2
6710,Urea,6273,2
6711,Urea,6274,2
6712,Urea,6275,2
6713,Urea,6276,2
6714,Urea,6277,2
6715,Urea,6278,2
6716,Urea,6279,2
6717,Urea,6280,2
6718,Urea,6281,2
6719,Urea,6282,2
6720,Urea,6283,2
6721,Urea,6284,2
6722,Urea,6285,2
6723,Urea,6286,2
6724,Urea,6287,2
6725,Urea,6288,2
6726,Urea,6289,2
6727,Urea,6290,2
6728,Urea,6291,2
6729,Urea,6292,2
